animal,ds_type,video_id,segment_id,start_time,end_time,total_time,interacting_object,video_path
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,14,NONE,NONE,129,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_14.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,15,0:06,0:09,11,vechile,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_15.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,16,NONE,NONE,112,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_16.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,17,0:19,0:21,25,vechile,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_17.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,18,NONE,NONE,148,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_18.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,19,NONE,NONE,18,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_19.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,20,NONE,NONE,21,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_20.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,21,NONE,NONE,19,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_21.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,22,NONE,NONE,6,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_22.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,23,NONE,NONE,44,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_23.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,24,NONE,NONE,49,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_24.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,25,NONE,NONE,18,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_25.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,26,NONE,NONE,42,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_26.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,27,0:03,0:09,12,cat,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_27.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,28,NONE,NONE,9,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_28.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,29,NONE,NONE,7,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_29.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,30,NONE,NONE,44,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_30.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,31,NONE,NONE,44,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_31.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,32,NONE,NONE,58,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_32.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,33,NONE,NONE,332,NONE,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_33.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,34,0:01,0:04,8,vechile,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_34.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,35,0:10,0:15,20,vechile,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_35.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,36,0:01,0:05,10,cat,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_36.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,37,0:02,0:19,20,cat,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_37.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,38,0:01,0:04,12,door,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_38.mp4
cat,train,0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2,39,0:06,0:24,24,food,training_set/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2/edited_0dab9e6f3bb4539d8c9987e3e7c4b2ba64dc7df08b60224dca359476d82d59d2_segment_39.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,1,NONE,NONE,4,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_1.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,4,NONE,NONE,3,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_4.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,6,0:00,0:06,6,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_6.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,18,0:00,0:03,3,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_18.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,26,NONE,NONE,3,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_26.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,29,0:00,0:03,3,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_29.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,42,0:00,0:02,6,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_42.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,43,0:00,0:03,3,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_43.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,44,NONE,NONE,3,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_44.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,48,0:00,0:07,7,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_48.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,50,0:00,0:05,5,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_50.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,51,0:00,0:03,3,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_51.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,52,0:00,0:11,11,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_52.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,53,0:00,0:10,10,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_53.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,54,0:00,0:15,15,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_54.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,55,0:00,0:09,9,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_55.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,57,0:00;0:04,0:03;0:08,8,cat;cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_57.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,58,NONE,NONE,8,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_58.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,59,NONE,NONE,6,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_59.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,63,0:00,0:03,7,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_63.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,72,NONE,NONE,3,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_72.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,75,0:00,0:03,3,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_75.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,80,0:00,0:06,6,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_80.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,85,0:00,0:12,12,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_85.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,86,NONE,NONE,16,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_86.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,90,0:00,0:03,3,other animal,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_90.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,96,NONE,NONE,3,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_96.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,97,0:00,0:03,3,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_97.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,99,0:00,0:11,11,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_99.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,105,0:00,0:07,7,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_105.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,106,0:00,0:09,9,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_106.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,107,NONE,NONE,4,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_107.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,108,0:00,0:06,6,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_108.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,109,0:00,0:03,4,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_109.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,113,0:00,0:05,5,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_113.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,114,0:00,0:04,4,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_114.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,115,0:00,0:11,11,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_115.mp4
cat,train,0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49,1,0:00;0:05,0:04;0:06,6,dog;person,training_set/edited_0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49/edited_0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49_segment_1.mp4
cat,train,0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49,3,0:03;0:06,0:04;0:11,11,person;other animal,training_set/edited_0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49/edited_0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49_segment_3.mp4
cat,train,0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49,5,0:00,0:14,14,other animal,training_set/edited_0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49/edited_0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49_segment_5.mp4
cat,train,0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49,7,NONE,NONE,4,NONE,training_set/edited_0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49/edited_0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49_segment_7.mp4
cat,train,0c86c6d1468bb92f2a5343b4a49f122060fa5962df2113171d3acec58433c805,3,0:00,0:08,8,other,training_set/edited_0c86c6d1468bb92f2a5343b4a49f122060fa5962df2113171d3acec58433c805/edited_0c86c6d1468bb92f2a5343b4a49f122060fa5962df2113171d3acec58433c805_segment_3.mp4
cat,train,0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4,1,0:00;0:03;0:06,0:02;0:05;0:10,10,cat;other;other,training_set/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4_segment_1.mp4
cat,train,0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4,3,0:00;0:13,0:12;0:16,16,cat;plastic,training_set/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4_segment_3.mp4
cat,train,0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4,5,0:00,0:03,3,cat,training_set/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4_segment_5.mp4
cat,train,0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4,7,0:00,0:04,7,cat,training_set/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4_segment_7.mp4
cat,train,0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4,11,NONE,NONE,5,NONE,training_set/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4_segment_11.mp4
cat,train,0dae9a947f47e685e0834323cf137edfcc22b251298a051ac9b4fb382acce625,1,0:00;0:02,0:01;0:06,6,cat;bird,training_set/edited_0dae9a947f47e685e0834323cf137edfcc22b251298a051ac9b4fb382acce625/edited_0dae9a947f47e685e0834323cf137edfcc22b251298a051ac9b4fb382acce625_segment_1.mp4
cat,train,1a4531fd756370d859a9334387e1e07c5e2eab13114e5854eeb123d87ce1dc9e,1,0:00,0:12,15,other,training_set/edited_1a4531fd756370d859a9334387e1e07c5e2eab13114e5854eeb123d87ce1dc9e/edited_1a4531fd756370d859a9334387e1e07c5e2eab13114e5854eeb123d87ce1dc9e_segment_1.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,1,0:00,0:18,19,person,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_1.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,3,0:08,0:22,22,person,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_3.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,5,0:00,0:10,23,cat,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_5.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,7,0:01;0:29;0:54,0:28;0:54;1:01,74,cat;person;cat,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_7.mp4
